t_dat,customer_id,article_id,price,sales_channel_id
2018-09-20,04cec5f3914316cc2ce4aff187970efa720436aeca0219bc97a95f7650965ad3,611415001,0.0169322033898305,2
2018-09-20,04cec5f3914316cc2ce4aff187970efa720436aeca0219bc97a95f7650965ad3,611415005,0.0169322033898305,2
2018-09-20,04d058c96d7465609222c9179e2a52c173d47f946b257c9c8f0e77287932237a,537346013,0.0423559322033898,2
2018-09-20,04d058c96d7465609222c9179e2a52c173d47f946b257c9c8f0e77287932237a,537346026,0.0423559322033898,2
2018-09-20,04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,399201005,0.0533728813559322,2
2018-09-20,04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,399201005,0.0533728813559322,2
2018-09-20,04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,399136027,0.061,2
2018-09-20,04db9585ba4e6c6bd7ab2f633736fc68035ff1001fedc075d7f22baf62c44098,399136027,0.061,2
2018-09-20,04e388b0762779011c9defba3e5f1fd9309872fe95e670e57dd4bd2073e00b1a,523489001,0.0050677966101694,1
2018-09-20,05045a3934ec16ae1549c3f2309803963cf649ece8e102f56b4c22557fe48bad,562245001,0.0220169491525423,2
2018-09-20,05045a3934ec16ae1549c3f2309803963cf649ece8e102f56b4c22557fe48bad,562245004,0.0237118644067796,2
2018-09-20,05045a3934ec16ae1549c3f2309803963cf649ece8e102f56b4c22557fe48bad,562245018,0.020322033898305,2
2018-09-20,0513c5f8b629a1082b33237565c9ac64028ccac08c6fdd0f6ccfc5343b3e524f,568808001,0.0423559322033898,2
2018-09-20,053f62a4e3a51d19a6156595d98930ca666e64ec01792e889618172fe4f2f5c5,562245018,0.020322033898305,2
2018-09-20,053f62a4e3a51d19a6156595d98930ca666e64ec01792e889618172fe4f2f5c5,562245018,0.020322033898305,2
2018-09-20,0555f0db4a2694a62c7842440ca57a8e77812be9723c9b769ed0270a13dd6639,610776002,0.008457627118644,2
2018-09-20,05701e4bc2f83b8ebd680fc7984978a46d961a2eb4532ec4ae62561d8f4fdd12,524529001,0.008457627118644,2
2018-09-20,05701e4bc2f83b8ebd680fc7984978a46d961a2eb4532ec4ae62561d8f4fdd12,524529004,0.0169322033898305,2
2018-09-20,0572ee4d4c148508a6a40bbb3349a8e6ca285097f3843e78e2395438fc19e304,629758005,0.0152372881355932,2
2018-09-20,05943a58bd172641b80919a9bdf14012df940800bc74d0707abdd38efc1dd4f1,661794001,0.1525254237288135,2
2018-09-20,05943a58bd172641b80919a9bdf14012df940800bc74d0707abdd38efc1dd4f1,661794001,0.1525254237288135,2
2018-09-20,059d4230aeb70d519fb5e5e5ec8f5efc6c3eaad65b06af8810c7fb6be64e20ab,516903005,0.0338813559322033,2
2018-09-20,05a1943019cd09350d46e7a622035ebe6c14932853c34d208e5072b26551f844,539723005,0.0307457627118644,1
2018-09-20,05e30fb94e3d1dd053bd4348e212e9627b08d70d6aed22da0b0a33feb774b9c5,574109012,0.0254067796610169,1
2018-09-20,05ed96931b707698bc94aa53766d44686ae5ccbbc99dfbda8694ae811c54f28f,108775015,0.008457627118644,1
2018-09-20,05ed96931b707698bc94aa53766d44686ae5ccbbc99dfbda8694ae811c54f28f,108775015,0.008457627118644,1
2018-09-20,05ed96931b707698bc94aa53766d44686ae5ccbbc99dfbda8694ae811c54f28f,538699007,0.008457627118644,1
2018-09-20,05ed96931b707698bc94aa53766d44686ae5ccbbc99dfbda8694ae811c54f28f,538699007,0.008457627118644,1
2018-09-20,05f86f4705e1fe94cc0fed558f895c3f2d445f442d2be85bcf6e78a338d2120e,591334003,0.0169322033898305,2
2018-09-20,05f86f4705e1fe94cc0fed558f895c3f2d445f442d2be85bcf6e78a338d2120e,591334003,0.0169322033898305,2
2018-09-20,0606a7a5b80f255a51949705cca67c5f3def1c829f259844706b21e2ec57a4ad,568601006,0.0457457627118644,1
2018-09-20,0606a7a5b80f255a51949705cca67c5f3def1c829f259844706b21e2ec57a4ad,457892003,0.022864406779661,1
2018-09-20,060d78b341030443d77fec31f6f6f8f13e90e5afeea364c11c502512e11c5976,564334002,0.0254067796610169,2
2018-09-20,060d78b341030443d77fec31f6f6f8f13e90e5afeea364c11c502512e11c5976,529008026,0.0254067796610169,2
2018-09-20,060d78b341030443d77fec31f6f6f8f13e90e5afeea364c11c502512e11c5976,529008026,0.0254067796610169,2
2018-09-20,063b18b8887447b6bf21b56496069f014f81cfbe281b55dcaf54d1bdd089332b,565379001,0.008457627118644,2
2018-09-20,063b18b8887447b6bf21b56496069f014f81cfbe281b55dcaf54d1bdd089332b,565379002,0.008457627118644,2
2018-09-20,06636eaa476a2f3417e8d11905e17a8066b4c9ae26bc785eb8a55e0b8ba29d9e,399201022,0.0593050847457627,2
2018-09-20,06636eaa476a2f3417e8d11905e17a8066b4c9ae26bc785eb8a55e0b8ba29d9e,399201022,0.0593050847457627,2
2018-09-20,06636eaa476a2f3417e8d11905e17a8066b4c9ae26bc785eb8a55e0b8ba29d9e,399201022,0.0593050847457627,2
2018-09-20,06636eaa476a2f3417e8d11905e17a8066b4c9ae26bc785eb8a55e0b8ba29d9e,399201005,0.0593050847457627,2
2018-09-20,06636eaa476a2f3417e8d11905e17a8066b4c9ae26bc785eb8a55e0b8ba29d9e,399201005,0.0593050847457627,2
2018-09-20,066a09310c10ff9f58bb92ccdeec4500922ffa2825e3bc0617533be7297aae95,399201005,0.0474406779661016,2
2018-09-20,0677cf7eee496ab731e9ea2177098872167ccef3b4b27b05034588c1057fea0c,516903005,0.0338813559322033,2
2018-09-20,068478b2db4117236accc0e54a28ac16da45e675958637e07aee82c6a45deef9,591334003,0.0169322033898305,1
2018-09-20,068478b2db4117236accc0e54a28ac16da45e675958637e07aee82c6a45deef9,591334003,0.0169322033898305,1
2018-09-20,068478b2db4117236accc0e54a28ac16da45e675958637e07aee82c6a45deef9,591334019,0.0169322033898305,1
2018-09-20,069784a67fe0e349f9f41ae1860c59144ebc22b8378e6df1fe482350e8151bf4,664319001,0.0254067796610169,1
2018-09-20,06a22599668b2dce074dfd55d8e698b8497f0eb1411bb707d9d56b490941acdf,587229001,0.0152372881355932,2
2018-09-20,06a2e63d0363dcbd83c0e4f800727805f2881f53b4f024cd36648ed6e6a2b787,661794001,0.1525254237288135,1
2018-09-20,06bb67b780840ca01a98558e414d50f643d7870b9c78c0f5e82674a9db500e88,524061003,0.0508305084745762,2
2018-09-20,06bb67b780840ca01a98558e414d50f643d7870b9c78c0f5e82674a9db500e88,524061003,0.0508305084745762,2
2018-09-20,06c66597ccc64cab40524ae46c91b115c02f1dbdcf94facca74a73357ec6fded,673677002,0.0169322033898305,2
2018-09-20,06c808c096c4aeb130baf4853090b663d74dcd1a0c2862a7918d7060dd9bf171,516859002,0.0135423728813559,1
2018-09-20,06d4f1bfd3899633b7d1882b5925f6d76ecbe7f8b4d60cb56a6f50a88cbbfa56,355569001,0.008457627118644,2
2018-09-20,06d4f1bfd3899633b7d1882b5925f6d76ecbe7f8b4d60cb56a6f50a88cbbfa56,355569001,0.008457627118644,2
2018-09-20,06d4f1bfd3899633b7d1882b5925f6d76ecbe7f8b4d60cb56a6f50a88cbbfa56,538699001,0.008457627118644,2
2018-09-20,06e049f19c81c205a1c250a7297c4faf2d6c93405d7ce74f8949d97daeee1747,519583008,0.0314237288135593,2
2018-09-20,06e0e78fc07ac4c4bea2a9cd32916be469c943cc2f63bafbee2e1b208826288a,436261001,0.0112881355932203,1
2018-09-20,06e0e78fc07ac4c4bea2a9cd32916be469c943cc2f63bafbee2e1b208826288a,436261001,0.0112881355932203,1
2018-09-20,0704c8a4f3eeacd44e45860154f89675081df548731b6c2d92c50a9c329b7ea9,610776022,0.008457627118644,2
2018-09-20,071165afea48d0755e4375dade2ab169088582d92a92a766d66e93059455cb55,573085001,0.0213389830508474,2
2018-09-20,071a8ab25ecacadd228005e73df60319a4411f3e0e0c5253927eab1175632240,573085028,0.0338813559322033,1
2018-09-20,072e3a0651c0d583fe10a98c4971e1b7eed73a7fa5bd220aeb7644b17357e77b,583534002,0.0169322033898305,2
2018-09-20,072e3a0651c0d583fe10a98c4971e1b7eed73a7fa5bd220aeb7644b17357e77b,583534002,0.0169322033898305,2
2018-09-20,0745af85843f2d07371af344bcf8f6f8dab677cffb462b311a06647fd1a82868,683662005,0.0135423728813559,2
2018-09-20,074d84350aa83aceda0ebabb9ac152322a044ed47bca9fade890022f6d623652,507910004,0.022864406779661,2
2018-09-20,076b026248d74d6924c59fdefcd39dba5d564c89afb5942494be06aa4747f7d0,671852003,0.0304915254237288,2
2018-09-20,077641946a092614f6da9c0ab14ce034907c4e168bd73ae680f423a11c20bf71,507909003,0.0254067796610169,2
2018-09-20,077641946a092614f6da9c0ab14ce034907c4e168bd73ae680f423a11c20bf71,573716012,0.0254067796610169,2
2018-09-20,077641946a092614f6da9c0ab14ce034907c4e168bd73ae680f423a11c20bf71,507910004,0.0254067796610169,2
2018-09-20,07844c2a58fc152059c02c62f90cec8097c4902366968ad0cea957062252e758,673677002,0.0169322033898305,2
2018-09-20,07844c2a58fc152059c02c62f90cec8097c4902366968ad0cea957062252e758,683662005,0.0135423728813559,2
2018-09-20,07a55454c1c21b932c594eb7ca3ca52ae208cbbcc1552c1313561a5503540d32,200182001,0.0135423728813559,2
2018-09-20,07a55454c1c21b932c594eb7ca3ca52ae208cbbcc1552c1313561a5503540d32,547367007,0.0101525423728813,2
2018-09-20,07a55454c1c21b932c594eb7ca3ca52ae208cbbcc1552c1313561a5503540d32,547367007,0.0101525423728813,2
2018-09-20,07a55454c1c21b932c594eb7ca3ca52ae208cbbcc1552c1313561a5503540d32,179950001,0.0241355932203389,2
2018-09-20,07b0cc76dc921f034a98236199f1ca6a10c4aa3efa8d25c9c30d440e59757754,372860001,0.0135423728813559,1
2018-09-20,07b0cc76dc921f034a98236199f1ca6a10c4aa3efa8d25c9c30d440e59757754,372860001,0.0135423728813559,1
2018-09-20,07bb7488546134d6c8052abc5be4e043beb054df67fca03d77729b48e7d440f2,664319001,0.0254067796610169,1
2018-09-20,07bd8439285bb4e42995bb50788986ef067d1ba45cf0a814cfcfcab1c351edfa,660599001,0.0338813559322033,2
2018-09-20,07e738ac7c3b74b321ea9c801495178e094909388d9ad408bb954808766c8c67,599502001,0.0355762711864406,2
2018-09-20,07f55174f0d632f1d95182e02f2807d38b506ccac85417aa6bd9ac5f59448bad,160442007,0.0135423728813559,2
2018-09-20,07f55174f0d632f1d95182e02f2807d38b506ccac85417aa6bd9ac5f59448bad,160442007,0.0135423728813559,2
2018-09-20,07fb19749cc987450d5f1565e9d8615d13f5270dab4e2284d5d548b2c00a9023,539723005,0.0338813559322033,1
2018-09-20,07fb19749cc987450d5f1565e9d8615d13f5270dab4e2284d5d548b2c00a9023,539723001,0.0338813559322033,1
2018-09-20,08065e7733fe8cc99aae252aca55b7e3fb222f3d736a0de1a19b9e268e95b95b,655784001,0.0338813559322033,2
2018-09-20,080fd685ffa6047b87beb2bc591d06fdcea563848ec2bdf10dee1094b0abf318,189616008,0.0169322033898305,2
2018-09-20,081cf27104fa174700b55525654f551c21ea43b7f41c1d04a762e8e4b9e8a1a9,417951005,0.0112881355932203,1
2018-09-20,081cf27104fa174700b55525654f551c21ea43b7f41c1d04a762e8e4b9e8a1a9,417951005,0.0112881355932203,1
2018-09-20,081cf27104fa174700b55525654f551c21ea43b7f41c1d04a762e8e4b9e8a1a9,417951005,0.0112881355932203,1
2018-09-20,081cf27104fa174700b55525654f551c21ea43b7f41c1d04a762e8e4b9e8a1a9,417951005,0.0112881355932203,1
2018-09-20,081cf27104fa174700b55525654f551c21ea43b7f41c1d04a762e8e4b9e8a1a9,417951005,0.0112881355932203,1
2018-09-20,081cf27104fa174700b55525654f551c21ea43b7f41c1d04a762e8e4b9e8a1a9,417951005,0.0112881355932203,1
2018-09-20,08365fb7b4480c801622c5e9c9cae8c25acbc08ccda71d581117c1cc69d9f5e7,664133001,0.0423559322033898,2
2018-09-20,08365fb7b4480c801622c5e9c9cae8c25acbc08ccda71d581117c1cc69d9f5e7,637673005,0.0338813559322033,2
2018-09-20,0849f9bb66e8d4695a790cd2170068ab4e0ed74e44dd26095fa558e2473c6495,399136004,0.0593050847457627,2
2018-09-20,084cf84a3e0161a9249286b5a81f119cb8042dd183e06d46fad2cf27f4d6c1ca,682550001,0.0338813559322033,2
2018-09-20,084cf84a3e0161a9249286b5a81f119cb8042dd183e06d46fad2cf27f4d6c1ca,396135007,0.0169322033898305,2
2018-09-20,084cf84a3e0161a9249286b5a81f119cb8042dd183e06d46fad2cf27f4d6c1ca,683662005,0.0135423728813559,2
2018-09-20,084ee6627aa6c8160796e6e842564b8cd8d5855e090b655ea0c1d04b80ff5c30,399136011,0.0593050847457627,2
2018-09-20,08519dc5924824ca78ad845bcb7f29b16c280885cb00f277b72e9847bb70b218,673677002,0.0169322033898305,2
2018-09-20,0875f7ebd30c39bd353aff589e4044a273fbb92bdd1eaefe01fc7f23c5a561d4,507909003,0.0235423728813559,2
2018-09-20,088d6cefbf2f80cbd77073d31c1e1c16428dbee7c92a47c241c48acd87069e7d,399087014,0.0338813559322033,1
2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,189616006,0.0169322033898305,2
2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,578478001,0.0423559322033898,2
2018-09-20,08b3ba44169ddc27eb19753a9afd78ddcef298b0e421d38b296dff8fcf9b06f8,677999001,0.0677796610169491,2
2018-09-20,08b842be94d96d6345d1063bb6f614b79bd891ac01dffbd410397a8ace50e6ed,529008026,0.0241355932203389,2
2018-09-20,08b842be94d96d6345d1063bb6f614b79bd891ac01dffbd410397a8ace50e6ed,611415005,0.0169322033898305,2
2018-09-20,08c2ce979fad01b579c5a648c37d0bdf1164c1ba2c29a7dd901d99f563407b84,573716012,0.0254067796610169,2
2018-09-20,08d74a19d684a38b549007f9f0f37721781d1fe001a1ebf88e1286136787617e,573085028,0.0304915254237288,2
2018-09-20,08d74a19d684a38b549007f9f0f37721781d1fe001a1ebf88e1286136787617e,573085028,0.0304915254237288,2
2018-09-20,08dd794f7916400e64c38a32c7a0210bf2457e21c7f5aa8210917117900c03ed,562252028,0.0254067796610169,1
2018-09-20,08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,399136027,0.0677796610169491,2
2018-09-20,08ddd7be3e60252d2cba9dd55297a6ad0bdc1f4e244a16a8ebf61b73c56557c5,399136004,0.0593050847457627,2
2018-09-20,08e5ec1f652c85fc59be204b60f262b6d1f45e4ce11872090061c8b7815eb32f,573937001,0.0321864406779661,2
2018-09-20,094695a22b0b21c94ee35a200bd4a63c38d394ccd895663359b51c4a489689b3,683662005,0.0135423728813559,2
2018-09-20,098ded5b021a6f1407bf72eabdd13d339c698c739065e00007c3f1c92fe3b642,573085020,0.0338813559322033,2
2018-09-20,098ded5b021a6f1407bf72eabdd13d339c698c739065e00007c3f1c92fe3b642,573085020,0.0338813559322033,2
2018-09-20,098ded5b021a6f1407bf72eabdd13d339c698c739065e00007c3f1c92fe3b642,673677002,0.0169322033898305,2
2018-09-20,09bca14258b7e9b9ee968adffe54d45c1e370e8ed79a228cb36d37a9718cefa7,579541001,0.0169322033898305,1
2018-09-20,09beaae79c084a77a139c271e14f6e977d2925909ca70e28611db9b03012c767,524061003,0.0508305084745762,2
2018-09-20,09beaae79c084a77a139c271e14f6e977d2925909ca70e28611db9b03012c767,637255001,0.0254067796610169,2
2018-09-20,09d8207696c1a76af2eb8fc1b1b84c3b8ca4bcbdcdbaafe0f4f16aae525d8c9c,399201005,0.0593050847457627,2
2018-09-20,0a037d44d2d75699817b9f3792a93e99bd56ab7e5485d629be271745fe4ec059,610776001,0.008457627118644,2
2018-09-20,0a037d44d2d75699817b9f3792a93e99bd56ab7e5485d629be271745fe4ec059,610776010,0.008457627118644,2
2018-09-20,0a0463411e5d61ebc6965aef2e89917dc6dcb33b5e043c93602f8642d312d09d,507909003,0.0254067796610169,1
2018-09-20,0a111f5882ba8402518b780e00fff45e478f70e41d4a841f6dc1cccc35750aaa,539723001,0.0338813559322033,1
2018-09-20,0a17e8f168ceb893e5431585f0cdb00e93e25c19426bd5f7be863f46ede835f1,573085005,0.0220169491525423,2
2018-09-20,0a1c0fd5b3ac76f84c5702e4ad6976d0fa4b386ff9e6f7d06be3ad86f5854972,484398001,0.0338813559322033,2
2018-09-20,0a36feb53999c27f29811410c200425457fdf666938d5d414c3f9eae497428c9,373506001,0.0135423728813559,1
2018-09-20,0a36feb53999c27f29811410c200425457fdf666938d5d414c3f9eae497428c9,373506004,0.0135423728813559,1
2018-09-20,0a501f0923a283d8868a58f1262a6965b1cefcbb47dd5593bc16cf170732b7e5,189634001,0.0101525423728813,2
2018-09-20,0a5a49aa8767c2e039b8ee393320de28453be297491ffb5e45016ca667472d8a,448509014,0.0381186440677966,2
2018-09-20,0a8420bd6aa81062b366d22234725e6290941d16c2f3188121270313f88af81f,399201005,0.0533728813559322,2
2018-09-20,0a845e18ca57a631fddaafd08150ab0740cc8276c709c0ebe3ace43570a97d1b,639192002,0.0677796610169491,2
2018-09-20,0a865c9cdbb15a6d543fc049467aa997cd679ef35366cf59b7d0e176fcbd4bf4,573085001,0.0237118644067796,2
2018-09-20,0a865c9cdbb15a6d543fc049467aa997cd679ef35366cf59b7d0e176fcbd4bf4,573085028,0.0338813559322033,2
2018-09-20,0a9e04a0c4552b4be29c88820fe83348a44858a37fe7a1b3392b9b1b57886d89,507910001,0.0254067796610169,1
2018-09-20,0aaa9683d5f45b85d0f9a81e2f4d4ef774fed43339fb75bab45673c6a581841a,108775015,0.0080677966101694,2
2018-09-20,0aaa9683d5f45b85d0f9a81e2f4d4ef774fed43339fb75bab45673c6a581841a,603145001,0.0161525423728813,2
2018-09-20,0ab8881d9998b0801aaeeb69326f7e3c763e09004125bbbe43d17d7431305843,399136009,0.084728813559322,1
2018-09-20,0ac150e5b482191811bed2bd5c9e006cb89461ed7625f8f961921df6214e6a46,728162001,0.008457627118644,1
2018-09-20,0ac150e5b482191811bed2bd5c9e006cb89461ed7625f8f961921df6214e6a46,681657001,0.0220169491525423,1
